x,y,z
0.04602480088376356,0.04457253405390881,0.9979453927503363
0.09186047598840692,0.08896191000461155,0.9917900138232462
0.1373186766932036,0.1329857223848355,0.9815591569910653
0.18221260550070412,0.17646306790643213,0.9672948630390295
0.22635778362772097,0.2192152888307919,0.9490557470106686
0.2695728090682192,0.26106670711181396,0.9269167573460217
0.3116801020130699,0.3018453462946805,0.9009688679024191
0.3525066345635766,0.3413836382039985,0.8713187041233894
0.39188464174022564,0.37951911151737544,0.8380881048918407
0.429652310864972,0.41609505939493335,0.8014136218679567
0.46565444648424265,0.4509611834213273,0.7614459583691344
0.49974310810034395,0.4839742112141724,0.7183493500977276
0.5317782180907004,0.5149984851609957,0.6723008902613169
0.5616281373168521,0.5439065198654639,0.6234898018587336
0.5891702060579113,0.5705795260122223,0.5721166601221697
0.6142912480456655,0.5949078984976719,0.5183925683105252
0.6368880355301406,0.6167916668208505,0.4625382902408354
0.6568677134645672,0.6361409058836646,0.404783343122394
0.6741481810666853,0.6528761055124064,0.3453650544213078
0.688658429188469,0.6669284971821122,0.28452758663103267
0.7003388321079475,0.6782403366011829,0.22252093395631445
0.7091413925440859,0.6867651409950631,0.15959989503337932
0.7150299388879091,0.692467880113934,0.09602302590768189
0.717980273839401,0.6953251201795222,0.03205157757165533
0.717980273839401,0.6953251201795222,-0.032051577571654985
0.7150299388879091,0.692467880113934,-0.09602302590768154
0.7091413925440859,0.6867651409950631,-0.15959989503337896
0.7003388321079475,0.6782403366011829,-0.22252093395631434
0.6886584291884691,0.6669284971821123,-0.28452758663103234
0.6741481810666854,0.6528761055124065,-0.3453650544213075
0.6568677134645673,0.6361409058836647,-0.40478334312239367
0.6368880355301407,0.6167916668208506,-0.4625382902408351
0.6142912480456655,0.5949078984976719,-0.518392568310525
0.5891702060579114,0.5705795260122224,-0.5721166601221694
0.5616281373168522,0.543906519865464,-0.6234898018587335
0.5317782180907006,0.5149984851609959,-0.6723008902613166
0.499743108100344,0.48397421121417245,-0.7183493500977275
0.4656544464842429,0.4509611834213275,-0.7614459583691342
0.4296523108649722,0.4160950593949335,-0.8014136218679565
0.3918846417402259,0.3795191115173757,-0.8380881048918404
0.3525066345635768,0.34138363820399864,-0.8713187041233892
0.31168010201306995,0.30184534629468057,-0.900968867902419
0.26957280906821945,0.26106670711181423,-0.9269167573460216
0.2263577836277211,0.21921528883079205,-0.9490557470106686
0.18221260550070442,0.17646306790643243,-0.9672948630390293
0.13731867669320377,0.13298572238483566,-0.9815591569910653
0.09186047598840727,0.0889619100046119,-0.991790013823246
0.04602480088376379,0.044572534053909034,-0.9979453927503363
8.797242322667635e-17,8.519654088192262e-17,-1.0
0.0,0.0,1.0
0.03994712876082017,0.05009211506957356,0.9979453927503363
0.07973010620092988,0.09997839089360126,0.9917900138232462
0.11918545553260583,0.14945383406414958,0.9815591569910653
0.15815104626229826,0.1983151393727814,0.9672948630390295
0.19646676041960587,0.2463615252352665,0.9490557470106686
0.23397515051636136,0.2933955587461784,0.9269167573460217
0.2705220865321328,0.33922396697305235,0.9009688679024191
0.305957389267538,0.38365843115632126,0.8713187041233894
0.34013544746278873,0.4265163605514934,0.8380881048918407
0.3729158161455902,0.46762164273368706,0.8014136218679567
0.40416379374965783,0.5068053672813603,0.7614459583691344
0.43375097563234616,0.5439065198654639,0.7183493500977276
0.4615557817168686,0.5787726438918578,0.6723008902613169
0.48746395609091187,0.6112604669781572,0.6234898018587336
0.5113690365086868,0.6412364896906844,0.5721166601221697
0.5331727918671332,0.6685775341222768,0.5183925683105252
0.5527856258585924,0.6931712500567295,0.4625382902408354
0.5701269451412537,0.7149165766399322,0.404783343122394
0.5851254905144835,0.7337241576605968,0.3453650544213078
0.5977196297381651,0.7495167087340957,0.28452758663103267
0.607857610792794,0.7622293348805763,0.22252093395631445
0.6154977745396267,0.771809797192353,0.15959989503337932
0.6206087259070177,0.7782187274947842,0.09602302590768189
0.6231694628995023,0.7814297901185455,0.03205157757165533
0.6231694628995023,0.7814297901185455,-0.032051577571654985
0.6206087259070177,0.7782187274947842,-0.09602302590768154
0.6154977745396268,0.7718097971923531,-0.15959989503337896
0.607857610792794,0.7622293348805763,-0.22252093395631434
0.5977196297381651,0.7495167087340957,-0.28452758663103234
0.5851254905144835,0.7337241576605968,-0.3453650544213075
0.5701269451412538,0.7149165766399324,-0.40478334312239367
0.5527856258585925,0.6931712500567296,-0.4625382902408351
0.5331727918671333,0.6685775341222769,-0.518392568310525
0.5113690365086869,0.6412364896906846,-0.5721166601221694
0.4874639560909119,0.6112604669781573,-0.6234898018587335
0.4615557817168688,0.5787726438918579,-0.6723008902613166
0.4337509756323462,0.543906519865464,-0.7183493500977275
0.40416379374965805,0.5068053672813605,-0.7614459583691342
0.3729158161455904,0.4676216427336872,-0.8014136218679565
0.340135447462789,0.4265163605514937,-0.8380881048918404
0.3059573892675382,0.3836584311563215,-0.8713187041233892
0.27052208653213283,0.33922396697305246,-0.900968867902419
0.2339751505163616,0.29339555874617873,-0.9269167573460216
0.196466760419606,0.24636152523526667,-0.9490557470106686
0.15815104626229853,0.19831513937278172,-0.9672948630390293
0.119185455532606,0.14945383406414978,-0.9815591569910653
0.0797301062009302,0.09997839089360165,-0.991790013823246
0.03994712876082036,0.05009211506957381,-0.9979453927503363
7.635547901473156e-17,9.574674224771027e-17,-1.0
0.0,0.0,1.0
0.033213525888022094,0.054789184940667174,0.9979453927503363
0.06629057027389135,0.10935322936816984,0.9917900138232462
0.09909521248722244,0.16346791792000456,0.9815591569910653
0.13149265121658713,0.21691088173334752,0.9672948630390295
0.16334975843701763,0.26946251220641,0.9490557470106686
0.19453562646161712,0.32090686341728863,0.9269167573460217
0.22492210586932482,0.3710325394920794,0.9009688679024191
0.254384332098375,0.41963356327586704,0.8713187041233894
0.2828012385415649,0.4665102227370371,0.8380881048918407
0.31005605403491204,0.5114698916268516,0.8014136218679567
0.3360367826954148,0.5543278210220239,0.7614459583691344
0.3606366641361582,0.5949078984976719,0.7183493500977276
0.3837546121676442,0.6330433718110487,0.6723008902613169
0.4052956301826273,0.6685775341222768,0.6234898018587336
0.4251712015175499,0.701364367936365,0.5721166601221697
0.4432996531865001,0.7312691451204175,0.5183925683105252
0.4596064914930296,0.7581689805304306,0.4625382902408354
0.474024708140731,0.7819533369727077,0.404783343122394
0.48649505558470113,0.8025244794248994,0.3453650544213078
0.4969662904924116,0.819797876650173,0.28452758663103267
0.5053953843135537,0.833702548554198,0.22252093395631445
0.5117477000935814,0.844181357857578,0.15959989503337932
0.5159971348043871,0.8511912448851878,0.09602302590768189
0.5181262266072434,0.854703404507615,0.03205157757165533
0.5181262266072434,0.854703404507615,-0.032051577571654985
0.5159971348043871,0.8511912448851878,-0.09602302590768154
0.5117477000935814,0.8441813578575781,-0.15959989503337896
0.5053953843135537,0.833702548554198,-0.22252093395631434
0.49696629049241164,0.8197978766501731,-0.28452758663103234
0.4864950555847012,0.8025244794248994,-0.3453650544213075
0.47402470814073105,0.7819533369727079,-0.40478334312239367
0.4596064914930297,0.7581689805304307,-0.4625382902408351
0.44329965318650016,0.7312691451204176,-0.518392568310525
0.42517120151755,0.7013643679363651,-0.5721166601221694
0.4052956301826274,0.6685775341222769,-0.6234898018587335
0.38375461216764434,0.633043371811049,-0.6723008902613166
0.36063666413615825,0.5949078984976719,-0.7183493500977275
0.336036782695415,0.5543278210220242,-0.7614459583691342
0.31005605403491215,0.5114698916268519,-0.8014136218679565
0.28280123854156514,0.4665102227370374,-0.8380881048918404
0.2543843320983752,0.41963356327586726,-0.8713187041233892
0.22492210586932487,0.3710325394920795,-0.900968867902419
0.19453562646161732,0.32090686341728897,-0.9269167573460216
0.16334975843701774,0.26946251220641015,-0.9490557470106686
0.13149265121658735,0.21691088173334788,-0.9672948630390293
0.09909521248722258,0.16346791792000476,-0.9815591569910653
0.06629057027389161,0.10935322936817027,-0.991790013823246
0.03321352588802226,0.054789184940667444,-0.9979453927503363
6.348477994832602e-17,1.0472478475285208e-16,-1.0
0.0,0.0,1.0
0.025934557838380178,0.058586617909763807,0.9979453927503363
0.051762545015657246,0.11693249083974627,0.9917900138232462
0.07737782879243389,0.1747978630829276,0.9815591569910653
0.1026751504732102,0.2319449534126771,0.9672948630390295
0.12755055793694137,0.28813893217681746,0.9490557470106686
0.15190183279860078,0.34314888626303613,0.9269167573460217
0.17562891044644982,0.39674876797039477,0.9009688679024191
0.1986342912289912,0.4487183238878191,0.8713187041233894
0.22082344110195082,0.4988439999626098,0.8380881048918407
